"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"REGEX","3","NESTED_SYMBOL","Nested *?+ in %s\n","In REGEX lib, nested *?+ symbols. Parameters: Function name ...","No action is required."
"REGEX","3","NULL_PARM_REGSUB","NULL parameter to regsub in %s\n","In REGEX lib, NULL parameter to regsub. Parameters: Function name ...","No action is required."
"REGEX","3","NULL_PGM_PARM","Null program parameter %s\n","In REGEX lib, null program parameter. Parameters: Function name ...","No action is required."
"REGEX","3","NULL_STR_PARM","NULL string parameter in %s\n","In REGEX lib, null string parameter. Parameters: Function name ...","No action is required."
"REGEX","3","OPND_EMPTY","*+ operand could be empty in %s\n","In REGEX lib, *+ operand could be empty. Parameters: Function name ...","No action is required."
"REGEX","3","PTTRN_LONG","Pattern substitution too long in %s\n","In REGEX lib, pattern substitution too long. Parameters: Function name ...","No action is required."
"REGEX","3","SYMBOL_ERR","?+* follows nothing in %s\n","In REGEX lib, symbol error. Parameters: Function name ...","No action is required."
"REGEX","3","TOO_MANY_PRNTHSIS","Too many paranthesis in %s\n","In REGEX lib, too many parenthesis. Parameters: Function name ...","No action is required."
"REGEX","3","UNMATCHED_BRCKT","Unmatched [] in %s\n","In REGEX lib, unmatched []. Parameters: Function name ...","No action is required."
"REGEX","3","UNMATCHED_PRNTHSIS","Unmatched paranthesis in %s\n","In REGEX lib, unmatched parenthesis. Parameters: Function name ...","No action is required."
"RIP","2","STARTUP_DEBUG","%s","A startup debug of rip process RIP process Parameters: Event ...","No action is required."
"RIP","2","STARTUP_FAILURE","Failed to %s during startup","A critical operation has failed during startup of the RIP process Parameters: Event ...","No action is required."
"RIP","3","AUTH_SEND_FAILURE","%s %s","The RIP process failed to send a message to a neighbor Parameters: Failure Reason, Interface Name ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","FAILURE","Failed to %s","A critical operation has failed in the RIP process Parameters: Event ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","GENERIC","%s","An error occurred Parameters: Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","IM_DEL","IOD in IM delete message for %s (%d) mismatches with RIP interface %p (iod %d)","There is a mismatch of interface IODs in IM and RIP Parameters: Interface Name, Interface ID, Interface Name, Interface ID ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","INTERNAL_ERROR","%s","An internal error has occurred in the RIP process Parameters: Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","MQ_RCVD","%s thread - message queue receive failure (%d)","An error occurred while trying to receive a message from another process Parameters: Thread Name, Failure Reason ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","MTS_DROP","Error returned from mts_drop(), errno: %s","RIP called an MTS API which returned an error. Parameters: Error Number ...","No action is required."
"RIP","3","MTS_RECV","Error returned from mts_recv(), errno: %s","RIP called an MTS API which returned an error. Parameters: Error Number ...","No action is required."
"RIP","3","POLICY_ERROR","%s","An error has occurred when processing policies Parameters: Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","PROCESS_STOP","Process shutting down: %s","RIP called a sysmgr API which returned an error. Parameters: Stop Reason ...","No action is required."
"RIP","3","SEND_FAILURE","Failed to send message. %s","The RIP process failed to send a message to a neighbor Parameters: Failure Reason ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","SYSMGR_CLEANUP","Error returned from sysmgrcb_conditional_srv_cleanup_status(): %d","RIP called a sysmgr API which returned an error. Parameters: Status ...","No action is required."
"RIP","3","UNK_MSG_MAJOR","%s thread - Unrecognized message major type %d","An unknown message was received from another process Parameters: Thread Name, Major Type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","3","UNK_MSG_MINOR","%s thread - Unrecognized message minor type %d","An unknown message (mior) was received from another process Parameters: Thread Name, Minor Type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","4","IF_DOWN_OVERLOAD","Interface %s brought down due to overload condition for %s af","The interface has been brought down due to an overload condition Parameters: Interface Name, Address Family ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","4","NO_MEM","Failed to allocate private memory","The RIP process has run out of private memory.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","4","VALIDATE_ENTRY","%s","A route entry in an incoming response packet is invalid Parameters: Error ...","No action is required."
"RIP","4","VALIDATE_SRC","%s %s","An incoming packet has failed validation Parameters: Failure Reason, Interface Name ...","No action is required."
"RIP","5","TOO_BIG_KEY_SIZE","Authentication key %s is > 16 characters in keychain %s","Authentication key size is > 16 characters. Parameters: Authentication Key, Keychain Name ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","5","U6RIB_API_FAILURE","Failed to %s routes %s U6RIB","An API call to U6RIB has failed Parameters: Event, To/From ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","5","URIB_API_FAILURE","Failed to %s routes %s URIB","An API call to URIB has failed Parameters: Event, To/From ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RIP","6","MTS_UNKNOWN_MSG","Received unknown MTS message with opcde %d, dropping it","RIP received an unknown message. The message is dropped Parameters: Opcode ...","No action is required."
"RIP","6","SYSMAN_CLEANUP","Terminated by SYSMAN cleanup signal ;",": System Manager sent a cleanup signal to RIP to exit the process Explanation    The system has detected an error.","No action is required."
"RIP","6","UNK_DEB_FLAG","Ignore unrecognized debug flag \%s\","An unknown command line debug option was entered Parameters: Debug Flag ...","No action is required."
"RPM","2","LIB_MALLOC_FAILED","malloc() failed for allocating %s in %s()","RPM API library is out of heap memory Parameters: Data, RPM Function ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","2","MALLOC_FAILED","malloc() failed for allocating %s in %s()","RPM process is out of heap memory Parameters: Data, RPM Function ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","2","PPF_SES_ABORT","PPF session abort failed in client %s with an error 0x%08x(%s)","RPM encountered an error during PPF abort operation. Parameters: PPF-Client, Error code, Error message ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","2","PPF_SES_COMMIT","PPF session commit failed in client %s with an error 0x%08x(%s)","RPM encountered a serious error while committing the verified PBR policy changes to PBR clients Parameters: PPF-Client, Error code, Error message ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","2","PPF_SES_RQST","PPF session request failed in client %s with an error 0x%08x(%s)","RPM encountered an error while requesting PBR statistics from PBR clients Parameters: PPF-Client, Error code, Error message ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","2","PPF_SES_VERIFY","PPF session verify failed in client %s with an error 0x%08x(%s)","RPM encountered an error while pushing PBR policy changes during the verify stage to PBR clients Parameters: PPF-Client, Error code, Error message ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","2","PSS_SYNC_BUFFER","Crossed pss sync buffer size limit of %d with payload size %d - in %s()","RPM tried to PSS synchronizationa message exceeding the maximum allowed size Parameters: Pss sync buffer size, Message payload size, RPM Function ...","No action is required."
"RPM","2","PTHREAD","%s failed with error - %d in %s()","RPM_UNEXPECTED_EXPLANATION Parameters: Failed Function, Error Code, RPM Function ...","No action is required."
"RPM","2","SMALLOC_FAILED","smalloc() failed for allocating %s in %s()","RPM process is out of shared memory. This could be due to temporary increase in the number of policies configured to a very high value Parameters: Data, RPM Function ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","2","SRV_INIT_API_FAIL","%s failed during initialization in %s()","RPM called a server API during initialization which returned an error. Parameters: Init. Function, RPM Function ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"RPM","3","API_FAILED","%s - failed in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, RPM Function ...","No action is required."
"RPM","3","API_FAILED_NUM","%s - failed for %d in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, Number, RPM Function ...","No action is required."
"RPM","3","API_FAILED_STR","%s - failed for %s in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, String1, RPM Function ...","No action is required."
"RPM","3","API_FAILED_STR_NUM","%s - failed for %s %d in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, String, Number, RPM Function ...","No action is required."
"RPM","3","API_FAILED_STR_STR","%s - failed for %s %s in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, String1, String2, RPM Function ...","No action is required."
"RPM","3","BUILD_LIC_REQ","%s failed with error - %s (0x%08x) - in %s()","API failed to build a license request to recheckout a license. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","INFRA_SYSERR","%s failed with error - %s (0x%08x) - in %s()","RPM called an infra API which returned an error. Parameters: Failed Function, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","INT_ERROR","%s in %s()","RPM encountered an error during internal processing Parameters: Error, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","ISSU_PREUPG_FAILED","ISSU Preupgrade failed","Please remove the incompatible RPM/PBR config and restart ISSU.","No action is required."
"RPM","3","LIB_API_FAILED","%s - failed in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, RPM Function ...","No action is required."
"RPM","3","LIB_API_FAILED_NUM","%s - failed for %d in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, Number, RPM Function ...","No action is required."
"RPM","3","LIB_API_FAILED_NUM_NUM","%s - failed for %d %d in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, Number1, Number2, RPM Function ...","No action is required."
"RPM","3","LIB_API_FAILED_STR","%s - failed for %s in %s()","RPM invoked an API which failed. This is an unexpected but manageableevent. Parameters: Failed API, String1, RPM Function ...","No action is required."
"RPM","3","LIB_INT_ERROR","%s in %s()","RPM API encountered an error during internal processing Parameters: Error, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","LIB_KEYCHAIN","Unexpected keychain result :%s","Unexpected result during RPM keychain API processing Parameters: Keychain Result ...","No action is required."
"RPM","3","LIB_MTS_SEND","Error returned from mts_send(), errno: %s in %s()","An MTS API returned an error while RPM was sending an MTS message. Parameters: Error, RPM Function ...","No action is required."
"RPM","3","LIC_CHECKIN_FAILED","%s failed with error - %s (0x%08x) - in %s()","Licensing API failed to check in a license. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","LIC_CHECKOUT_FAILED","%s failed with error - %s (0x%08x) - in %s()","Licensing API failed to check out a license. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","LIC_REG_FAILED","%s failed with error - %s (0x%08x) - in %s()","Licensing API failed while registering for license change notifications. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","LOAD_PARSE_TREE","%s failed with error - %s (0x%08x) - in %s()","API failed to load parse tree for PBR commands. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","3","MTS_DROP","Error returned from mts_drop(), errno: %s (0x%08x) in %s()","An MTS API returned an error when RPM tried to drop a message Parameters: Error, Error Code, RPM Function ...","No action is required."
"RPM","3","MTS_RECV","Error returned from tsp_mts_recv(), errno: %s (0x%08x) in %s()","An MTS API returned an error while RPM was receiving on an MTS queue Parameters: Error, Error Code, RPM Function ...","No action is required."
"RPM","3","MTS_SEND","Error returned from mts_send(), errno: %s (0x%08x) in %s()","An MTS API returned an error while RPM was sending an MTS message Parameters: Error, Error Code, RPM Function ...","No action is required."
"RPM","3","UNLOAD_PARSE_TREE","%s failed with error - %s (0x%08x) - in %s()","API failed to unload parse tree for PBR commands. Parameters: Failed API, Error, Error Code, RPM Function ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"RPM","6","LIB_MATCH_IGNORED","The command %s in seq. %u of route-map %s is ignored in %s()","A route-map match command has been igored. Parameters: Match Command, Seq No., Route-map, RPM Function ...","No action is required."
"RPM","6","MTS_UNKNOWN_MSG","Received unknown MTS message with opcode %d, dropping it in %s()","RPM received an unknown message. The message is dropped Parameters: MTS Opcode, RPM Function ...","No action is required."
"RPM","6","RESTART_SHUTDOWN","RPM shutting self down via restart command in %s()","RPM process is shutting itself down due to the restart command. Parameters: RPM Function ...","No action is required."
"SLAB_LIB","2","SLAB_ELEM_ERR","Slab element Alloc PC: %p, Element index: %d","An error occurred in a call to the slab library.","No action is required."
"SLAB_LIB","3","SLAB_ERR","Slab error [%s] in %s","An error occurred in a call to the slab library.","No action is required."
"SMM","0","SM_CREATE_ORIG_VAL","%s with the %u value failed. Retrying with the lower value %u size","SMM could not create requested size, trying for a create for a lower size succeeded. Parameters: Function name, Original requested size, Lower size being retried ...","No action is required."
"SMM","0","SM_RECREATE_LOW_VAL","Reallocate with new value %u bytes (%u MB) failed, but we were able to allocate a segment with a lower value.","SMM could not recreate requested size, but create for a lower size succeeded. Parameters: SHM size bytes, SHM size MB ...","No action is required."
"SMM","2","SAME_REGION","Same region allocated on recreate request, from addr %p with size %d","A client requested for a new region to be created, but got the same region back. Parameters: memory address, size ...","No action is required."
"SMM","2","SM_API_FAILED","%s failed in %s() with error \%s\ for SHM size %u bytes (%u MB). Trying to allocate shared memory with lower value now.","SMM could not recreate a shared-memory segment. Parameters: SMM API, Function name, Error, SHM size bytes, SHM size in MB ...","No action is required."
"SMM","3","API_FAILED","%s failed in %s","Component API call failed in SMM. Parameters: API name, Function name ...","No action is required."
"SMM","3","API_MTS_FAILED","%s failed in %s, errno: %s","SMM failed using the MTS API. Parameters: API name, function name, Error number ...","No action is required."
"SMM","3","API_SM_FAILED","Could not allocate shared-memory segment. %s failed in %s with error %s","SMM process could not allocate shared-memory. Parameters: SMM API, Function name, Error ...","No action is required."
"SMM","3","BAD_API_PARAM","%s API failed because %s","Illegal arguments were provided for an SMM API Parameters: API name, reason ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","BAD_SEG_TYPE","SMM API %s failed for %s, %s shared memory segment expected","Incorrect SMM API called for the type (static/dynamic) shared memory segment Parameters: SMM API, Segment name, Segment type ...","No action is required."
"SMM","3","FTRUNCATE_FAILED","%s failed in %s with error %s","SMM could not truncate process memory segment. Parameters: SM API, Function name, Error ...","No action is required."
"SMM","3","GET_SHM_INFO_FAILED","Failed to get SHM info in function %s with error: %s","Failed to get SHM information. Parameters: Function name, Error ...","No action is required."
"SMM","3","GETRLIMIT_FAILED","Getrlimit failed in %s, reason %s","SMM API could not set memory resource limit for a client Parameters: Function name, Error string ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","HA_FAILED","SMM HA:%s","SMM process restart recovery has succeeded / failed. Parameters: Reason string ...","No action is required."
"SMM","3","INVALID_STEP_SIZE","%s: Invalid step sizes specified for dynamic SHM, incr size: %u, decr_size: %u","Illegal arguments were provided for an SMM API Parameters: Function name, Increment step size, Decrement step size ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","LSEEK_FAILED","Failed to seek to offset %u for file %s","Lseek operation on a shared memory file failed Parameters: Address, Segment name ...","No action is required."
"SMM","3","MALLOC_FAILED","%s failed in %s","SMM process is out of free memory. Parameters: API name, Function name ...","No action is required."
"SMM","3","MEMORY_API_ERROR","%s failed in %s with error %s","Memory API failed. Parameters: SM API, Function name, Error ...","No action is required."
"SMM","3","MMAP_FAILED","%s failed in %s with error %s for segment %s. Requested map from %p for size %d","MMAP failed. Parameters: SM API, Function name, Error ...","No action is required."
"SMM","3","MQ_FAILED","%s failed in %s, errno: %s","SMM failed to access message-queue resource. Parameters: API name, function name, Error number ...","No action is required."
"SMM","3","MTS_DROP","Error returned from mts_drop()","SMM called an MTS API which returned an error.","Dump core, and then restart component."
"SMM","3","MTS_FAILED","%s failed in %s, errno: %s","SMM failed using the MTS API. Parameters: API name, function name, Error number ...","No action is required."
"SMM","3","MTS_RECV","Error returned from mts_recv()","SMM called an MTS API which returned an error.","Dump core, and then restart component."
"SMM","3","NO_REGION","No corresponding region found for segment %s","SMM library could not find the region data structure which corresponds to each shared memory segment Parameters: Segment name ...","No action is required."
"SMM","3","PSS_REPORT","SMM HA:%s","Persistent DB reports for SMM. Parameters: Reason string ...","No action is required."
"SMM","3","PTHREAD_FAILED","%s failed for %s in %s","SMM process failed to create a task thread. Parameters: API name, function name, Error number ...","Dump core, then reload the stack."
"SMM","3","REFCOUNT_ERR","%s: Refcount of shared memory segment %s is %d, expected refcount %d","There are more/less readers of the same shared memory segment than expected for the API to succeed.","No action is required."
"SMM","3","REGION_FAILED","Failed to create SMM region %s","SMM API failed in %s to create a region %s for the shared memory this client is trying to open. Parameters: Function name, Region name ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","SETRLIMIT_FAILED","Address space size increment of %d failed in %s, reason %s","SMM API could not set memory resource limit for a client Parameters: Number of bytes, Function name, Error string ...","No action is required."
"SMM","3","SHM_CLEANUP_FAILED","Failed to cleanup SHM info for %s in %s with error: %s","Failed to cleanup shared memory for recreate API Parameters: SHM name, Function Name, Error string ...","No action is required."
"SMM","3","SM_CREATE_FAILED","Failed to create %s shared memory segment %s of size %d (max %d)","SMM failed to create a shared memory segment. Parameters: SHM type, SHM name, SHM size, Max size for dynamic SHM ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","SM_FAILED","Could not allocate shared-memory segment","SMM process could not allocate shared-memory.","No action is required."
"SMM","3","SM_GET_NEW_REGION_FAILED","Failed to get shared memory region for %s of size %d","SMM failed to get a new region of the requested size Parameters: SHM name, size ...","Use the 'restart' command to restart the feature and clear this problem."
"SMM","3","SM_INFO_FOR_SMM","Received request %s for SMM's segment, unexpected","SMM received a request to open its own shared memory segment Parameters: API name ...","No action is required."
"SMM","3","SM_OPEN_FAILED","%s failed in %s with error %s","SMM could not open a shared-memory segment. Parameters: SM API, Function name, Error ...","No action is required."
"SMM","3","SMM_API_FAILED","%s failed in %s","Component API call failed in SMM. Parameters: API name, Function name ...","No action is required."
"SMM","3","SYSMGR_DISPATCH","Error returned from sysmgr_dispatch()","SMM called the system manager API which returned an error.","Dump core, and then restart component."
"SMM","3","TIMER_FAILED","active_timer_create() failed in %s for %s timer","SMM failed to initialize timer resource. Parameters: timer type (heap/wheel) ...","Dump core, and then restart component."
"SMM","3","TIMER_SET_INIT","Couldn't init %s active timer set","SMM failed to initialize timer resource. Parameters: timer type (heap/wheel) ...","Dump core, and then restart component."
"SMM","3","UNKNOWN_SMM_MTYPE","Unknown %s in mtype: %d/%d (major/minor) in %s","SMM process received unknown Interprocess message, dropped. Parameters: Major/Minor type, Major number, Minor number, Function name ...","No action is required."
"SMM","5","UNKNOWN_OPC","Unknown MTS opcode %d in %s","The system has detected an unexpected error. Parameters: MTS opcode, Function name ...","No action is required."
"SMM","6","SUP_SWITCHOVER","Received %s SUP switchover message.","Events related to changing SUP state from standby to active.","No action is required."
"SMM","6","SUP_SWOVER_DONE","%s","Events related to changing SUP state from standby to active.","No action is required."
"SYSLOG","0","SL_MSG_EMERG","%s","Syslog API Emergency.","No action is required."
"SYSLOG","1","SL_MSG_ALERT","%s","Syslog API Alert.","No action is required."
"SYSLOG","2","DT_TEST","Test Syslog facility: %s","The system has detected an error.","No action is required."
"SYSLOG","2","DT_TEST_LIB","Test Syslog library facility: %s","The system has detected an error.","No action is required."
"SYSLOG","2","SL_MSG_CRIT","%s","Syslog API Critical.","No action is required."
"SYSLOG","3","NOTSET","Trying to print uninitialized error message","An internal software error occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"SYSLOG","3","SL_MSG_ERR","%s","Syslog API Error.","No action is required."
"SYSLOG","3","TOOLONG","Error message too long: %s","An internal software error occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"SYSLOG","3","UNKNOWN","Unknown facility/severity: %x","An internal software error occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"SYSLOG","4","SL_MSG_WARNING","%s","Syslog API Warning.","No action is required."
"SYSLOG","5","SL_MSG_NOTICE","%s","Syslog API Notice.","No action is required."
"SYSLOG","6","SL_MSG_INFO","%s","Syslog API Info.","No action is required."
"SYSLOG","7","SL_MSG_DEBUG","%s","Syslog API Debug.","No action is required."
"SYSWRAP_LIB","2","SYSWRAP_ERR","Error condition in stack: %s tid=%lu: %#x bytes left on stack of %#lx bytes","An error occurred in a call to the syswrap library.","No action is required."
"TCP","2","APICLOSE","%s: Unable to close %s API","Cannot close API.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","APIINIT","%s: Unable to initialize %s API","Cannot init API.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","ATTACH","%s: Unable to attach to %s","Cannot attach shared memoty.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","COND_DESTROY","%s: pthread_cond_destroy failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","COND_INIT","%s: pthread_cond_init failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","COND_WAIT","%s: pthread_cond_wait failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","DEREGISTER","%s: Unable to deregister to %s","Cannot deregister with component.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","ENQUEUE","%s: Unable to enqueue %s to %s","Cannot insert client structure in client list.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","2","LARGE_PKT","%s: Packet size greater than 65535 bytes, len %d","Packet size greater than 65535 bytes.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","2","MGETHDR","%s: MGETHDR failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MISMATCH_LEN","%s: Mismatch in mbuf len (%d) and IP len (%d)","Mismatch in mbuf len and IP len.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","2","MPREPEND","%s: m_prepend failed for connection, L: %s.%d, F: %s.%d, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MPULLUP","%s: m_pullup failed for %s, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MTS_BIND","%s: Unable to bind to %s mts queue: %s","TCP called an MTS API which returned an error.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MUTEX_DESTROY","%s: pthread_mutex_destroy failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MUTEX_INIT","%s: pthread_mutex_init failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MUTEX_LOCK","%s: pthread_mutex_lock failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MUTEX_TRYLOCK","%s: pthread_mutex_trylock failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","MUTEX_UNLOCK","%s: pthread_mutex_unlock failed, error %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","PANIC","%s: PANIC: %s","Internal TCP error.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","PTHREAD","%s: procket_pthread_create failed for %s: error %d","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","REGISTER","%s: %s failed","Cannot register with component.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","SETSCHED","%s: Could not set scheduling or priority","Could not set scheduling or priority.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","2","TSP_INIT","%s: Could not initialize tsp locking library","Could not initilize locking library.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","ALLOC","Error returned from calloc(), errno: %s","TCP called a calloc API which returned an error.","No action is required."
"TCP","3","BADSIG","%s: Should not have received signal %d","Unexpected signal.","No action is required."
"TCP","3","CLIENT_DELETE","%s: Could not delete client \%s\ pid %d error %s","Cannot delete client from clients list.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","CLIENT_NULL","%s: Client struct for pid %d not found","Cannot find client for pid.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","DOMAININIT","%s: domaininit: %s sw[%d] has no usrreqs","Bkoken domain structure.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","FORK_ERROR","%s: Parent of the forked child did not create state for child %d:%d","Parent process did not create state necessary for child process registeration.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"TCP","3","INVALIDPARAM","%s: Invalid %s","Invalid parameter.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","IP_PROT_UNKNOWN","%s: Unknown protocol in IP message %d","IP sent a packet with unknown protocol ID.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","MBUF_COPY","%s: Unable to do m_copyback","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","MSG_MAJOR_UNKNOWN","%s: Unknown message major %d, minor %s","Unknown major type.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","MSG_MINOR_UNKNOWN","%s: Unknown minor message type %d from %s","Unknown mior type.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","MTS_RESPOND","Error returned from mts_send_response(), errno: %s","TCP called an MTS API which returned an error.","No action is required."
"TCP","3","NOMBUF","%s: Unable to get mbuf","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","NOMEM","%s: malloc failed for: %s","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","PROCTERM_NOTIFY","%s: Termination notification request failed for pid %d","Request for process termination notification has failed. This could lead to TCP memory leak over period of time.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"TCP","3","SM_CREATE","%s: Shared memory \%s\ create failed, error %d","No system resources.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","SOCKET_COLL","%s: Socket collision, old client: \%s\, pid: %d, new client: \%s\, pid: %d","Two clients selected on the same socket.","No action is required."
